First Name,Last Name,Avg Difficulty,Avg Rating,Department,Comment,Difficulty Rating,Grade,Clarity Rating,Rating Tags
Mathieu,Lemire,3.3,2.8,Mathematics,"Honestly, Matt was a great TEACHER. In class he tries to establish authority through fear, but 1 on 1 he's rlly nice (especially during office hrs). If you have the chance to take him, I would. Yes him getting mad in class is annoying but u get used to it. Exams were easy, no homework, no DGD/tutorial just midterms and a final. Take him, trust.",1,Not sure yet,4,Clear grading criteria--Hilarious--Accessible outside class
Mathieu,Lemire,3.3,2.8,Mathematics,"I don't leave ratings, but this professor is the worst math teacher I've ever had. The midterms never have questions similar to the practice problems. He doesn't post the practice midterms/finals till a day before. He spends one hour of the class yelling at someone for breathing too loud and acts like asking questions is a crime. Pick anyone else.",4,Not sure yet,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"Only reason I give him a 2 instead of a 1 is because he replaced our midterms for the highest mark we could possibly get. He does this after the class ends with a 20%. Midterm was impossible to finish in the given time, he can't speak properly, makes fun of questions, and posts the messiest notes I've ever encountered from an engineering prof. ",4,D,2,
Mathieu,Lemire,3.3,2.8,Mathematics,Bro is just straight up a$$. Do yourself a favor and take literally any other calc prof. Thank me later,4,Not sure yet,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"hes a good prof but his personality is very odd, he alwyas gets mad at students if they ask too many questions, projects the problems hes had with other students to the whole class, if ur a quiet person, take this prof, overall hes a good prof and is able to teach but as a person not very good this was for mat2377 but theres no option ",3,Not sure yet,2,
Mathieu,Lemire,3.3,2.8,Mathematics,Self centered and uncaring. Lack of empathy for others.,3,A-,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"Arrogant, unnecessary strict over minor, inconsequential details concerning students. Irresponsible - answer key given is always littered with mistakes and he doesn't bother to correct it. Would suggest not taking his class unless absolutely needed.",3,A,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"Most lectures went very slow due to technical problems, not necessarily his fault of course but it happened a lot. Handwriting was messy but you can get used to it. Teaches at kinda a fast pace. Because i already struggle with math these things made it harder. Calls out people for dumb questions during exams or for leaving class early, kinda mean.",3,B+,2,
Mathieu,Lemire,3.3,2.8,Mathematics,"Pros: Honestly I got nothing.

Cons: Wastes his time complaining about people complaining about him wasting time complaining then gets mad when people start leaving near the end of class. Gets annoyed whenever people ask questions and relies heavily on the textbook for practice problems. Tries to be funny but isn't. Take Dr. Rada instead if you can",4,D+,2,Tough grader--Get ready to read--Lecture heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"TA made a mistake and said I could retake a test, when the prof wouldn't allow it, basically lying to me, and then the professor blames it on me.
Drop him if you have him, extremely rude to speak to, and shows absolutely no respect.",4,D+,1,Lecture heavy--Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,out of all the profs available for mat 1330/1332 hes honestly the best teacher out of all of them. he goes really slow and does the problems step by step so ure never lost in his class. he doesnt really answer questions in the best way so go to office hours instead of asking in class but you never go home completely lost which is a win!,3,,4,
Mathieu,Lemire,3.3,2.8,Mathematics,His handwriting is IMPOSSIBLE to read- horrific is an understatement. Answer keys often wrong. When he make mistakes on the board he gets mad when ppl call him out. Acts like he has no time to answer questions during class and will laugh in your face if u do ask. He's just rrly weird and has a bad temper. ,3,Not sure yet,2,Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,Awful prof and lecturer. He has a horrible temper and makes fun of your questions in one of the VERY FEW assessments. Stay away,5,Incomplete,1,Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,RACIST BEWARE STAY AWAY. I was yelled at in class for correcting something w/o raising my hand (EVERYONE else was talking) later a white boy behind me screamed the answer out this prof says GOOD JOB. he was explaining that we have to do long division and I asked if i can do it a diff way he said: i dont care how you learned it back in your country,3,B,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"He explains clearly and he teaches well the material. Lots of practice problems to do which is great as they are not graded (only 4 Mobius homeworks to do). I would not take him again though, because he came off as a rude individual. It didn't feel like he cared much and he would brush off questions because he thought they were irrelevant.",2,A+,2,
Mathieu,Lemire,3.3,2.8,Mathematics,"He gave 8 options after the final. The prof chose the option that gave you the best grade. Even though I got an E at the second midterm, I was still able to work towards getting an A.",3,A,4,Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"Good prof, but I can see why hes got some bad reviews lol. Overall enjoyed his teaching. He seemed quite passionate about calc 3 and would explain things well and give lots of examples. Tests were fair, lots of practice problems and solutions posted, and communicated lots. He did get a little mad at times though if you asked the wrong question lol",3,B+,4,Amazing lectures --Hilarious
Mathieu,Lemire,3.3,2.8,Mathematics,"Lectures are great, and he's so enthusiastic. He posted so many practice problems and gave complete solutions to all of them, so studying was always doable. The exams were fair and quickly marked. He doesn't really like questions asked during the lectures, but he is very willing to answer anything after class or during his office hours. Great prof.",3,A+,4,Amazing lectures --Hilarious--Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,"Matt is honestly such an amazing proff. His lectures are clear and easy to understand. he posts several practice problems with full solutions which is incredibly generous (and his practice questions are very similar to those on his evaluations) Some students find his responses to questions to be somewhat rude, so be aware of that.",2,A+,5,Amazing lectures --Hilarious--Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"Explains the concepts well enough and made the midterms/final pretty easy. If you could do the practice final, you could do the actual final. The practice problem sets have a bunch of errors though so be aware of that. Said no calculators and only told half the section as soon as the final started, but you didn't need them anyways.",4,Not sure yet,3,Participation matters--Lecture heavy--Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,"Although he did not like to answer questions in lecture, he was open to answer questions via both email and discord easily after class. This was understandable as the lectures were usually incredibly tight for time. I loved the lectures as he explained complicated material to make it easily understandable with TONS of resources and help.",3,Not sure yet,5,Amazing lectures --Lecture heavy--Accessible outside class
Mathieu,Lemire,3.3,2.8,Mathematics,"Funny guy, but comes off as abrasive when answering student questions during lecture. No formula sheet on final exam, which is humorous considering the latter portion of the course is a plug and chug formula course.",3,Not sure yet,3,Gives good feedback--Test heavy--Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,Horrible teacher. Never take him. He should not be allowed to teach,5,,1,Skip class? You won't pass.--Test heavy--Tough grader
Mathieu,Lemire,3.3,2.8,Mathematics,terrible. records lectures and doesnt want to answer questions or help students. avoid!,4,C+,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"Pre-recorded lectures make the content seem elementary, however your expectations have to be tempered; the exams are not like the homework, and barely akin to the DGD questions. What saved me from a C- is doing numerous past exams. Communication with him leans on the unprofessional side.",5,A-,2,Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"Just... avoid. take anyone else, I dont know how this guy got hired. he just doesn't care about his students and doesn't teach well.",4,B,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"avoid this prof! he is sarcastic, does not help. impossible to read his writing and his lectures are hard to follow. many first years including myself are coming with not much prior knowledge because of the covid hit schools last year &amp; quadmesters, u gotta learn everything from 0. he doesn't care or help and is passive-aggressive In emails. avoid",4,B,1,
Mathieu,Lemire,3.3,2.8,Mathematics,"He is a terrible professor. He was very unhelpful, a very tough grader, and he hates to answer questions. He also tends to make mistakes in his pre-recorded lectures so it is important to teach yourself in this class. And it is also VERY important to watch all of his lectures as they are important for evaluations.",4,Rather not say,1,Lots of homework--Skip class? You won't pass.--Test heavy
